File,Subject,Gender,Emotion,Emotion_Id,spikes_mel_spect,mean_mel_spect,min_mel_spect,max_mel_spect,var_mel_spect,std_mel_spect,sum_mel_spect,spikes_chroma_stft,mean_chroma_stft,var_chroma_stft,std_chroma_stft,sum_chroma_stft,spikes_rms,mean_rms,max_rms,var_rms,std_rms,sum_rms,spikes_spec_cent,mean_spec_cent,min_spec_cent,max_spec_cent,var_spec_cent,std_spec_cent,sum_spec_cent,spikes_spec_bw,mean_spec_bw,min_spec_bw,max_spec_bw,var_spec_bw,std_spec_bw,sum_spec_bw,spikes_spec_rolloff,mean_spec_rolloff,min_spec_rolloff,max_spec_rolloff,var_spec_rolloff,std_spec_rolloff,sum_spec_rolloff,spikes_spec_cont,mean_spec_cont,min_spec_cont,max_spec_cont,var_spec_cont,std_spec_cont,sum_spec_cont,spikes_zcr,mean_zcr,min_zcr,max_zcr,var_zcr,std_zcr,sum_zcr,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
eNTERFACE05_Dataset\subject_38_m\sadness\sentence,5\s38_sa_5,38,m,sadness,4,566,0.021794438362121582,4.742535808510695e-10,10.171196937561035,0.05908295884728432,0.2430698573589325,274.021484375,535,0.45811882615089417,0.09350177645683289,0.3057805895805359,544.2451782226562,31,0.006143989507108927,0.025224538519978523,6.0044374549761415e-05,0.0077488305978477,0.6082549691200256,62,2484.188032883296,1162.6973604131078,4735.863132227359,624660.3386950595,790.3545651763261,245934.6152554463,63,2428.6692120687526,1307.9458073519158,3016.4470789125867,346389.3363660096,588.5484995869156,240438.25199480652,67,5415.6005859375,2002.587890625,7536.62109375,3163001.578070901,1778.4829428675723,536144.4580078125,258,18.85203495085975,6.661391233618872,40.477314596832926,54.180030296155074,7.360708545796055,13064.460220945806,39,0.11629478377525253,0.03466796875,0.31298828125,0.0037806204613003596,0.06148675029061432,11.51318359375,-480.3597717285156,88.26831817626953,-9.658862113952637,21.45867919921875,-0.5565862059593201,14.415509223937988,-4.112060070037842,7.160412788391113,-14.270950317382812,12.017854690551758,-0.4251173138618469,10.702674865722656,-1.130708932876587,6.9248738288879395,-0.7145402431488037,4.243690490722656,-10.642568588256836,-1.3398921489715576,-3.6392807960510254,2.6470601558685303
eNTERFACE05_Dataset\subject_38_m\surprise\sentence,1\s38_su_1,38,m,surprise,5,582,0.36417722702026367,6.87534362775466e-10,163.95440673828125,19.14407730102539,4.375394344329834,4948.80419921875,505,0.3612883985042572,0.09066247940063477,0.3011021018028259,463.8943176269531,43,0.025506943464279175,0.11514794826507568,0.0009564651409164071,0.030926771461963654,2.729243040084839,53,2296.446441922529,1248.3789570195247,3523.403551988894,420467.7451580627,648.4348426465551,245719.76928571064,55,2338.751830873187,1465.4678069143793,3021.3488062731644,298410.7328113547,546.269835165145,250246.44590343098,54,4916.412638726635,2390.185546875,7288.9892578125,3079036.3324505864,1754.7183057261886,526056.15234375,265,19.492140210678855,6.613992401772107,52.82618170233085,65.34028134040958,8.083333553702307,14599.613017798463,51,0.10253449912383178,0.03955078125,0.21044921875,0.0015374187902963174,0.03920993229140185,10.97119140625,-396.4505310058594,89.11882019042969,-13.406050682067871,22.556926727294922,2.345653772354126,4.917996883392334,-12.029537200927734,-0.48280882835388184,-16.936710357666016,0.3455063998699188,-1.7003437280654907,2.376389741897583,-6.606116771697998,-2.4173007011413574,-2.127393960952759,-3.822462320327759,-11.197068214416504,-2.1182429790496826,-7.168389797210693,-2.392014265060425
eNTERFACE05_Dataset\subject_38_m\surprise\sentence,2\s38_su_2,38,m,surprise,5,722,0.25133296847343445,4.4604117621638295e-10,69.68053436279297,4.337488174438477,2.0826637744903564,2489.704345703125,397,0.40831735730171204,0.09218605607748032,0.3036215603351593,382.18505859375,33,0.027545269578695297,0.07345810532569885,0.00048802426317706704,0.022091271355748177,2.148530960083008,45,2137.3353390878883,1161.7720698742908,4278.60450958591,282298.0804003945,531.317306701367,166712.1564488553,31,2006.701486639167,1337.3336922379456,2672.0520160114147,181363.68414071514,425.8681534709013,156522.71595785502,31,4246.734149639423,1916.455078125,6772.1923828125,1346037.6377888685,1160.1886216425623,331245.263671875,197,20.952732180021084,7.710563023679234,46.75731457404133,63.76939252748307,7.985574026172638,11440.191770291513,34,0.10070487780448718,0.0498046875,0.16650390625,0.000779018560418324,0.027910903969924083,7.85498046875,-330.88494873046875,98.24834442138672,-35.342655181884766,40.951026916503906,-4.231707572937012,-8.78635025024414,-19.78211784362793,-13.336142539978027,-22.209476470947266,10.529176712036133,-6.5112624168396,2.9712703227996826,-13.07744312286377,-2.6443450450897217,-2.069326877593994,-6.656407833099365,-18.627025604248047,0.5987158417701721,-8.989036560058594,-1.5827299356460571
eNTERFACE05_Dataset\subject_38_m\surprise\sentence,3\s38_su_3,38,m,surprise,5,935,0.12698587775230408,4.270159503771964e-10,93.67631530761719,1.9038610458374023,1.3798047304153442,2338.445068359375,798,0.4534575939178467,0.09373216331005096,0.30615708231925964,789.0162353515625,63,0.016183795407414436,0.06454595923423767,0.0002965173334814608,0.017219679430127144,2.3466503620147705,61,2338.452525704318,1046.3536348937648,4226.759665867547,769208.1927051364,877.045148612736,339075.6162271261,66,2310.858358651915,1459.1231693029133,3060.457668761961,268613.34958410345,518.2792197108654,335074.4620045277,65,4745.175444504311,1270.458984375,7611.9873046875,4019582.6787388423,2004.8896924117403,688050.439453125,396,20.370680194728468,4.876483846688922,50.728971690491576,71.26674234121278,8.441963180517478,20676.240397649395,56,0.11034146012931034,0.01904296875,0.2880859375,0.0043668565058396355,0.0660821950743136,15.99951171875,-416.62066650390625,90.36158752441406,-11.646090507507324,18.752744674682617,2.282999277114868,7.300271034240723,-12.483967781066895,5.980764865875244,-18.853105545043945,5.144899845123291,-5.119065761566162,3.602538585662842,-1.752167820930481,0.8472384810447693,2.9359097480773926,2.3682234287261963,-9.620461463928223,-2.3800201416015625,-3.449496269226074,-0.8047115206718445
eNTERFACE05_Dataset\subject_38_m\surprise\sentence,4\s38_su_4,38,m,surprise,5,573,0.18464474380016327,5.913826650605358e-10,92.26921081542969,3.655649185180664,1.9119752645492554,1899.4405517578125,454,0.43333232402801514,0.10400587320327759,0.32249942421913147,421.1990051269531,37,0.021269600838422775,0.06836488097906113,0.00036153561086393893,0.019014090299606323,1.7228376865386963,32,2483.0419188215465,1085.1122182417407,5710.943329074411,1387518.199233182,1177.9296240578985,201126.39542454528,37,2243.2696177213575,1370.2187192327685,3121.1381180853427,358266.24669283495,598.55346185018,181704.83903542996,35,4829.950629340277,2131.787109375,8753.2470703125,4767770.996461679,2183.5226118503283,391226.0009765625,217,20.71157580297488,7.118255859631649,43.813551811893056,61.37618053562124,7.834295152444873,11743.463480286759,32,0.13044343171296297,0.025390625,0.4404296875,0.009096946899455926,0.09537791620420277,10.56591796875,-385.21685791015625,88.16663360595703,-20.553142547607422,23.252239227294922,-0.19385452568531036,-1.195632815361023,-10.412864685058594,1.0201021432876587,-22.422595977783203,3.867601156234741,-7.2527852058410645,9.391715049743652,-7.040589809417725,-4.635909557342529,-4.357318878173828,-4.380705833435059,-16.25271987915039,-1.143200397491455,-8.919678688049316,-2.9443252086639404
eNTERFACE05_Dataset\subject_38_m\surprise\sentence,5\s38_su_5,38,m,surprise,5,935,0.3157607913017273,5.883128983974473e-10,145.2379608154297,10.678196907043457,3.2677509784698486,4772.0927734375,675,0.44838160276412964,0.09774255752563477,0.3126380741596222,640.2889404296875,54,0.02697281539440155,0.09574281424283981,0.000675250543281436,0.025985583662986755,3.2097649574279785,50,2312.727908511886,811.0563641789782,6038.706787762074,1230985.19337779,1109.4977212134281,275214.62111291446,55,2098.025375417201,1093.772098155682,3043.7051772084715,322860.4707287883,568.2081227233454,249665.0196746469,51,4455.744485294118,990.52734375,8527.1484375,4359363.550772716,2087.9088942702256,530233.59375,317,20.13747252760338,6.332465283027297,56.86532488562306,66.13427840140463,8.132298469768841,16774.514615493616,50,0.1304080225840336,0.03076171875,0.5244140625,0.009601104799093783,0.09798522745339618,15.5185546875,-364.91741943359375,95.9916000366211,-25.167884826660156,11.936620712280273,-7.233503818511963,-1.5705053806304932,-15.070802688598633,-3.68890643119812,-20.507118225097656,2.529207944869995,-6.44661283493042,6.88206672668457,-7.0131378173828125,-3.7190299034118652,-1.7694147825241089,-4.462074279785156,-11.613137245178223,-4.0934271812438965,-7.307382106781006,-3.3271868228912354
eNTERFACE05_Dataset\subject_39_m\anger\sentence,1\s39_an_1,39,m,anger,0,1221,1.0900707244873047,2.5961105487581904e-10,354.34912109375,89.37648010253906,9.453913688659668,21734.919921875,743,0.347799688577652,0.09825976938009262,0.31346413493156433,655.254638671875,77,0.057413969188928604,0.15004242956638336,0.002081371145322919,0.045622047036886215,9.013993263244629,57,2321.3825837401723,655.6839954859397,5768.861515435342,1030368.8683235759,1015.0708686212879,364457.0656472071,68,2013.1898232387389,1249.2583458153351,3076.740404154398,196023.03637832377,442.74488859649614,316070.802248482,54,4274.958014032643,613.6962890625,8107.2509765625,3023574.741439716,1738.8429317910563,671168.408203125,434,21.587326599284676,4.774787583329802,47.43907670448714,62.26787067159358,7.8909993455577965,23724.47193261386,53,0.13197278065286625,0.0341796875,0.47265625,0.007322854553498749,0.08557367909292406,20.7197265625,-276.444580078125,81.93743896484375,-28.512819290161133,23.69489288330078,-14.257447242736816,6.551682472229004,-11.64159107208252,-4.850704193115234,-32.8795280456543,-0.3254688084125519,-7.22200870513916,-6.471927642822266,-3.942331552505493,4.185078144073486,-4.989231109619141,-6.643648147583008,-15.170316696166992,-1.7659403085708618,-17.737594604492188,-11.709563255310059
eNTERFACE05_Dataset\subject_39_m\anger\sentence,2\s39_an_2,39,m,anger,0,906,1.3654022216796875,5.445160433659169e-10,481.85333251953125,204.05767822265625,14.284875869750977,22195.978515625,544,0.3090105354785919,0.0979088544845581,0.31290391087532043,474.64019775390625,58,0.06273587048053741,0.16421763598918915,0.002334795892238617,0.048319727182388306,8.030191421508789,38,2196.775008589725,1187.9541246193812,6008.402569517973,878484.2792689283,937.2749219246871,281187.2010994848,50,1969.2137573662683,1238.6454415160817,3542.9927618246497,235201.4531571369,484.97572429672897,252059.36094288234,45,4186.189270019531,1937.98828125,8968.5791015625,2565483.8364548045,1601.7127821350507,535832.2265625,383,22.126368881913738,4.86923354987463,45.44246394463391,61.403886237737765,7.83606318489953,19825.226518194708,36,0.10473251342773438,0.02978515625,0.47021484375,0.004877287879935466,0.06983758214554299,13.40576171875,-277.1826477050781,88.62388610839844,-34.940895080566406,28.933574676513672,0.6156867742538452,0.7049078941345215,-11.675094604492188,-5.928744316101074,-33.88640594482422,1.3059003353118896,-7.224425315856934,-7.418761730194092,-2.277398109436035,-0.790634274482727,-5.460546493530273,-2.1450343132019043,-12.018465042114258,-3.1505486965179443,-8.6647367477417,-5.305842876434326
eNTERFACE05_Dataset\subject_39_m\anger\sentence,3\s39_an_3,39,m,anger,0,906,0.9148930311203003,4.273469078608372e-10,349.8671875,56.936859130859375,7.545651435852051,11851.5244140625,490,0.37175092101097107,0.09855600446462631,0.3139362931251526,455.02313232421875,52,0.04948463663458824,0.14546237885951996,0.001975700492039323,0.0444488525390625,5.047432899475098,38,2252.174337126024,1308.0887059361694,5081.004299018283,562019.5719268828,749.6796462002172,229721.78238685444,44,1936.6904010441149,1154.9342140060526,2960.7533783912218,260344.32984942055,510.23948284057803,197542.42090649973,32,4147.991584329044,2164.0869140625,7622.75390625,2283486.2739657243,1511.1208667627234,423095.1416015625,322,21.42767195999742,5.103167508435673,42.32742206494786,64.61892234187009,8.038589574164742,15299.357779438156,42,0.11903052236519608,0.017578125,0.267578125,0.0026730271267551772,0.0517013261605075,12.14111328125,-316.21533203125,86.98847198486328,-48.15834045410156,19.26680564880371,-0.42351239919662476,-7.70293664932251,-5.779942035675049,-0.35557541251182556,-31.259111404418945,11.383625030517578,-0.6419560313224792,-6.179771900177002,-1.5553501844406128,-3.7378766536712646,-1.679865837097168,1.5233347415924072,-13.937729835510254,-0.7191509008407593,-6.516632080078125,-6.647166728973389
eNTERFACE05_Dataset\subject_39_m\anger\sentence,4\s39_an_4,39,m,anger,0,835,1.0652408599853516,4.979098244817237e-10,282.16644287109375,80.72599029541016,8.984764099121094,14340.2724609375,467,0.3202207386493683,0.09472863376140594,0.3077801764011383,407.3207702636719,55,0.05678508058190346,0.12191083282232285,0.001650195219554007,0.04062259569764137,6.019218444824219,36,2082.186597798489,1192.866495950679,4584.655219682392,490258.1058890463,700.1843370777772,220711.77936663985,39,1994.8095587620137,1414.8267613225773,3023.188633425963,179500.77671543884,423.6753199272278,211449.81322877345,30,4044.687177550118,2282.51953125,7493.5546875,1706140.6660256607,1306.1931962866981,428736.8408203125,325,22.973565996435042,7.669360188184402,46.400686594127585,57.9398008474262,7.6118198118075675,17046.3859693548,50,0.09335845371462265,0.02978515625,0.24072265625,0.0018217897406673463,0.04268242894526208,9.89599609375,-278.2834777832031,96.4598617553711,-36.202056884765625,20.931570053100586,-6.252030372619629,-0.4937416613101959,-5.41342830657959,-3.021275758743286,-33.677757263183594,9.321227073669434,-6.863897323608398,-4.750986099243164,-2.1275084018707275,-2.938541889190674,-4.471568584442139,-2.537973403930664,-18.20949363708496,-3.187994956970215,-10.902371406555176,-2.8092551231384277
eNTERFACE05_Dataset\subject_39_m\anger\sentence,5\s39_an_5,39,m,anger,0,854,0.959736168384552,4.6138806664153265e-10,579.6119384765625,133.98365783691406,11.5751314163208,16820.3359375,674,0.38450607657432556,0.10196422040462494,0.31931835412979126,636.7420654296875,63,0.04806818813085556,0.15261788666248322,0.001990074524655938,0.04461025074124336,6.6334099769592285,50,2180.609750017304,1026.2008595936577,5021.672842157586,627154.2410078446,791.9307046755067,300924.14550238795,60,2091.8182328387425,1495.7139087532107,2985.755733365392,202244.85218354294,449.7164130688838,288670.91613174643,50,4343.699579653533,2034.8876953125,8462.548828125,2528941.366371957,1590.2645586102826,599430.5419921875,383,21.163917030395528,6.978120822469277,44.33831943183785,56.98361344697795,7.548749131278503,20444.34385136208,62,0.10342362998188406,0.02197265625,0.2294921875,0.002377746936979977,0.048762146558370224,14.2724609375,-312.00152587890625,87.38272857666016,-28.10192108154297,26.015317916870117,4.339221000671387,-2.763178825378418,-9.016120910644531,-6.54331636428833,-25.10409927368164,4.279760360717773,-9.025572776794434,-5.074342727661133,-2.959473133087158,-3.7477846145629883,-4.929721832275391,-0.26001468300819397,-11.233647346496582,-0.9976760149002075,-6.766293525695801,-2.0746171474456787
eNTERFACE05_Dataset\subject_39_m\disgust\sentence,1\s39_di_1,39,m,disgust,1,862,0.8505456447601318,4.320733215656958e-10,337.29473876953125,82.1495590209961,9.063639640808105,14582.60546875,649,0.35562485456466675,0.10270854830741882,0.3204817473888397,576.1122436523438,59,0.046445734798908234,0.1378631740808487,0.0016045414377003908,0.040056727826595306,6.270174026489258,43,2033.4361654268346,970.0885326986519,5610.554993040424,788455.5022019461,887.9501687605821,274513.88233262266,62,2052.2917960649625,1411.9251950549856,3108.7458584524097,143266.51043871167,378.5056280145801,277059.3924687699,48,3992.0963541666665,1561.1572265625,8387.1826171875,2322525.0219080187,1523.98327481243,538933.0078125,391,21.527731183129838,4.00846124980269,43.02296452804889,61.260694886873914,7.826921162684208,20343.705968057697,36,0.09262152777777778,0.0263671875,0.4208984375,0.006399852140450184,0.07999907587247608,12.50390625,-307.8392028808594,95.26554107666016,-20.009531021118164,24.222070693969727,-3.295091390609741,0.4649628698825836,-10.844038009643555,-0.6999272108078003,-28.504608154296875,2.4170680046081543,-6.2118048667907715,-5.749917030334473,-8.696557998657227,-2.225895404815674,-3.2090911865234375,-0.774413526058197,-7.477219581604004,-3.120469570159912,-11.27862548828125,-3.744948625564575
eNTERFACE05_Dataset\subject_39_m\disgust\sentence,2\s39_di_2,39,m,disgust,1,740,0.5902310013771057,4.397211483819774e-10,340.0010986328125,52.051883697509766,7.2146992683410645,10269.4287109375,658,0.35521677136421204,0.09912142902612686,0.3148355484008789,583.9763793945312,58,0.03545729070901871,0.12236765772104263,0.0014383582165464759,0.03792569413781166,4.857648849487305,74,2755.667529010225,1001.1447209452076,5445.639586987325,864280.7578568493,929.667014504037,377526.4514744008,63,2416.893437334722,1392.4478449114333,3090.9578503998982,280331.1278540572,529.4630561748924,331114.40091485693,76,5431.789782447537,1927.2216796875,7590.4541015625,3081186.694878547,1755.3309359999746,744155.2001953125,398,20.603314953260778,8.050356016190312,41.99554918086275,61.13782186839798,7.81906783884102,19758.579040177086,52,0.1289917883211679,0.02099609375,0.408203125,0.006519922889271685,0.08074603946492784,17.671875,-372.7883605957031,59.83881759643555,-11.570788383483887,30.411849975585938,2.448249578475952,7.767958641052246,-7.843783855438232,-1.9046956300735474,-16.034652709960938,3.4239501953125,-4.661831378936768,-0.4385159909725189,-6.805309772491455,0.25352075695991516,-2.4983468055725098,-0.26312339305877686,-10.208638191223145,-1.7637295722961426,-9.284350395202637,-6.845089435577393
eNTERFACE05_Dataset\subject_39_m\disgust\sentence,3\s39_di_3,39,m,disgust,1,1003,0.2449619174003601,4.1521244775744037e-10,67.85836029052734,3.134570598602295,1.7704718112945557,3111.016357421875,513,0.4192662835121155,0.09263833612203598,0.30436545610427856,503.1195373535156,38,0.02480684034526348,0.07756931334733963,0.0005598817369900644,0.023661820217967033,2.4806840419769287,44,2297.0111124591695,1040.6045263611277,4162.359176321118,741083.2204468626,860.8619055614336,229701.11124591692,48,2090.503217499994,1381.9177425121354,3069.141987155785,181278.86036958918,425.7685525841348,209050.32174999942,43,4336.894775390625,1841.0888671875,8031.884765625,3013870.0011407733,1736.0501148125802,433689.4775390625,261,20.14155976035522,6.229755018636626,42.19897573411835,53.44364400297032,7.310515987464245,14099.091832248654,40,0.1175732421875,0.02783203125,0.3173828125,0.004113832926750184,0.06413916842889518,11.75732421875,-325.603271484375,90.98348999023438,-37.59373474121094,10.732992172241211,-7.1784281730651855,12.097016334533691,-10.375496864318848,1.7183701992034912,-18.449996948242188,12.855094909667969,0.5091952681541443,4.17619514465332,-9.861639022827148,2.5319485664367676,-4.744737148284912,2.4244532585144043,-11.824158668518066,1.132606029510498,-5.851059436798096,-3.7348568439483643
